day,time_h,product_class,location,equipment,input,store_key,level,capacity,fill_pct
1,0,CL,Bulwer Island,CL_STORE_I,CL,CL|Bulwer Island|CL_STORE_I|CL,13265.127271669937,30000.0,0.4421709090556646
1,0,CL,Bulwer Island,CL_STORE,CL,CL|Bulwer Island|CL_STORE|CL,45307.49188104941,50000.0,0.9061498376209882
1,0,CL,Gladstone,CL_STORE,CL,CL|Gladstone|CL_STORE|CL,51292.173743190586,120000.0,0.4274347811932549
1,0,CL,Import,CL_STORE,CL,CL|Import|CL_STORE|CL,999999.0,999999.0,1.0
1,0,CL,Port Kembla,CL_STORE_I,CL,CL|Port Kembla|CL_STORE_I|CL,27790.42315889054,86000.0,0.3231444553359365
1,0,CL,Railton,CL_STORE,CL,CL|Railton|CL_STORE|CL,25386.189660318825,115000.0,0.22074947530712022
1,0,FA,Gladstone,FA_EXPSILO_STORE,FA,FA|Gladstone|FA_EXPSILO_STORE|FA,8392.414466192991,14000.0,0.5994581761566422
1,0,FA,Melbourne,FA_STORE,FA,FA|Melbourne|FA_STORE|FA,2062.6657543643305,15000.0,0.13751105029095537
1,0,FA,Osborn,FA_STORE,FA,FA|Osborn|FA_STORE|FA,4910.100361757897,7500.0,0.6546800482343863
1,0,FA,Port Kembla,FA_STORE,FA,FA|Port Kembla|FA_STORE|FA,5770.099486812933,15000.0,0.3846732991208622
1,0,GBFS,Bulwer Island,GBFS_STORE,GBFS,GBFS|Bulwer Island|GBFS_STORE|GBFS,49606.540508790546,50000.0,0.992130810175811
1,0,GBFS,Import,GBFS_STORE,GBFS,GBFS|Import|GBFS_STORE|GBFS,999999.0,999999.0,1.0
1,0,GBFS,Port Kembla,GBFS_STORE,GBFS,GBFS|Port Kembla|GBFS_STORE|GBFS,24345.67151675299,50000.0,0.4869134303350598
1,0,GP,Albury,GP_STORE,GP,GP|Albury|GP_STORE|GP,876.8973653372268,99999.0,0.008769061343985708
1,0,GP,Bulwer Island,GP_STORE,GP,GP|Bulwer Island|GP_STORE|GP,10330.778825744293,30000.0,0.34435929419147643
1,0,GP,Clyde,GP_STORE,GP,GP|Clyde|GP_STORE|GP,766.5513089333276,3000.0,0.25551710297777586
1,0,GP,Devonport,GP_STORE,GP,GP|Devonport|GP_STORE|GP,16221.380235377528,25000.0,0.6488552094151011
1,0,GP,Gladstone,GP_STORE,GP,GP|Gladstone|GP_STORE|GP,25399.334098957053,30000.0,0.8466444699652351
1,0,GP,Mackay,GP_STORE,GP,GP|Mackay|GP_STORE|GP,31269.52958371802,99999.0,0.3126984228214084
1,0,GP,Melbourne,GP_STORE,GP,GP|Melbourne|GP_STORE|GP,10054.584473532077,35000.0,0.2872738421009165
1,0,GP,Newcastle,GP_STORE,GP,GP|Newcastle|GP_STORE|GP,14318.496859149735,25000.0,0.5727398743659894
1,0,GP,Osborn,GP_STORE,GP,GP|Osborn|GP_STORE|GP,5750.41655146997,14500.0,0.39658045182551516
1,0,GP,Port Kembla,GP_STORE,GP,GP|Port Kembla|GP_STORE|GP,5552.106967791221,30000.0,0.18507023225970737
1,0,GP,Railton,GP_STORE_Q,GP,GP|Railton|GP_STORE_Q|GP,823.9389293342764,1500.0,0.5492926195561842
1,0,GP,Railton,GP_STORE_ST,GP,GP|Railton|GP_STORE_ST|GP,1884.9680094557818,3600.0,0.5236022248488282
1,0,GP,Townsville,GP_STORE,GP,GP|Townsville|GP_STORE|GP,13461.243416911084,30000.0,0.44870811389703613
1,0,GP,Wagga,GP_STORE,GP,GP|Wagga|GP_STORE|GP,554.6935226857544,99999.0,0.0055469906967645114
1,0,SG,Bulwer Island,SG_STORE,SG,SG|Bulwer Island|SG_STORE|SG,7316.022214597571,10000.0,0.7316022214597572
1,0,SG,Chullora,SG_STORE,SG,SG|Chullora|SG_STORE|SG,664.5937155871238,99999.0,0.006646003615907397
1,0,SG,Clyde,SG_STORE,SG,SG|Clyde|SG_STORE|SG,707.0267809884233,3000.0,0.23567559366280777
1,0,SG,Melbourne,SG_STORE,SG,SG|Melbourne|SG_STORE|SG,17631.533487762426,25000.0,0.7052613395104971
1,0,SG,Newcastle,SG_STORE,SG,SG|Newcastle|SG_STORE|SG,1582.5825594578757,3000.0,0.5275275198192919
1,0,SG,Port Kembla,SG_STORE,SG,SG|Port Kembla|SG_STORE|SG,7112.293981059879,20000.0,0.355614699052994
1,0,SG,Tennyson,SG_STORE,SG,SG|Tennyson|SG_STORE|SG,872.246862695006,99999.0,0.008722555852508586
2,24,CL,Bulwer Island,CL_STORE_I,CL,CL|Bulwer Island|CL_STORE_I|CL,13265.127271669937,30000.0,0.4421709090556646
2,24,CL,Bulwer Island,CL_STORE,CL,CL|Bulwer Island|CL_STORE|CL,45307.49188104941,50000.0,0.9061498376209882
2,24,CL,Gladstone,CL_STORE,CL,CL|Gladstone|CL_STORE|CL,56716.173743190586,120000.0,0.47263478119325486
2,24,CL,Import,CL_STORE,CL,CL|Import|CL_STORE|CL,999999.0,999999.0,1.0
2,24,CL,Port Kembla,CL_STORE_I,CL,CL|Port Kembla|CL_STORE_I|CL,27790.42315889054,86000.0,0.3231444553359365
2,24,CL,Railton,CL_STORE,CL,CL|Railton|CL_STORE|CL,25386.189660318825,115000.0,0.22074947530712022
2,24,FA,Gladstone,FA_EXPSILO_STORE,FA,FA|Gladstone|FA_EXPSILO_STORE|FA,11272.414466192991,14000.0,0.805172461870928
2,24,FA,Melbourne,FA_STORE,FA,FA|Melbourne|FA_STORE|FA,927.429490628068,15000.0,0.06182863270853787
2,24,FA,Osborn,FA_STORE,FA,FA|Osborn|FA_STORE|FA,4735.08113098867,7500.0,0.6313441507984894
2,24,FA,Port Kembla,FA_STORE,FA,FA|Port Kembla|FA_STORE|FA,4902.242343955781,15000.0,0.3268161562637187
2,24,GBFS,Bulwer Island,GBFS_STORE,GBFS,GBFS|Bulwer Island|GBFS_STORE|GBFS,49606.540508790546,50000.0,0.992130810175811
2,24,GBFS,Import,GBFS_STORE,GBFS,GBFS|Import|GBFS_STORE|GBFS,999999.0,999999.0,1.0
2,24,GBFS,Port Kembla,GBFS_STORE,GBFS,GBFS|Port Kembla|GBFS_STORE|GBFS,24345.67151675299,50000.0,0.4869134303350598
2,24,GP,Albury,GP_STORE,GP,GP|Albury|GP_STORE|GP,949.977035666896,99999.0,0.009499865355322512
2,24,GP,Bulwer Island,GP_STORE,GP,GP|Bulwer Island|GP_STORE|GP,9647.896957612442,30000.0,0.3215965652537481
2,24,GP,Clyde,GP_STORE,GP,GP|Clyde|GP_STORE|GP,659.5073528893713,3000.0,0.21983578429645712
2,24,GP,Devonport,GP_STORE,GP,GP|Devonport|GP_STORE|GP,20271.380235377528,25000.0,0.8108552094151011
2,24,GP,Gladstone,GP_STORE,GP,GP|Gladstone|GP_STORE|GP,29787.971461594436,30000.0,0.9929323820531478
2,24,GP,Mackay,GP_STORE,GP,GP|Mackay|GP_STORE|GP,31262.666946355344,99999.0,0.31262979576151106
2,24,GP,Melbourne,GP_STORE,GP,GP|Melbourne|GP_STORE|GP,7737.543264740855,35000.0,0.22107266470688158
2,24,GP,Newcastle,GP_STORE,GP,GP|Newcastle|GP_STORE|GP,13769.046309699192,25000.0,0.5507618523879677
2,24,GP,Osborn,GP_STORE,GP,GP|Osborn|GP_STORE|GP,5368.457760261182,14500.0,0.3702384662249091
2,24,GP,Port Kembla,GP_STORE,GP,GP|Port Kembla|GP_STORE|GP,5194.51905570331,30000.0,0.17315063519011034
2,24,GP,Railton,GP_STORE_Q,GP,GP|Railton|GP_STORE_Q|GP,534.0076106529581,1500.0,0.3560050737686387
2,24,GP,Railton,GP_STORE_ST,GP,GP|Railton|GP_STORE_ST|GP,1878.9680094557818,3600.0,0.5219355581821616
2,24,GP,Townsville,GP_STORE,GP,GP|Townsville|GP_STORE|GP,12306.4467136144,30000.0,0.4102148904538133
2,24,GP,Wagga,GP_STORE,GP,GP|Wagga|GP_STORE|GP,653.6935226857544,99999.0,0.006537000596863512
2,24,SG,Bulwer Island,SG_STORE,SG,SG|Bulwer Island|SG_STORE|SG,7091.365621190984,10000.0,0.7091365621190984
2,24,SG,Chullora,SG_STORE,SG,SG|Chullora|SG_STORE|SG,644.6459133893227,99999.0,0.0064465235991292185
2,24,SG,Clyde,SG_STORE,SG,SG|Clyde|SG_STORE|SG,579.7960117576529,3000.0,0.19326533725255096
2,24,SG,Melbourne,SG_STORE,SG,SG|Melbourne|SG_STORE|SG,16459.5444767734,25000.0,0.658381779070936
2,24,SG,Newcastle,SG_STORE,SG,SG|Newcastle|SG_STORE|SG,1599.681460556779,3000.0,0.5332271535189264
2,24,SG,Port Kembla,SG_STORE,SG,SG|Port Kembla|SG_STORE|SG,3555.6499792283767,20000.0,0.17778249896141884
2,24,SG,Tennyson,SG_STORE,SG,SG|Tennyson|SG_STORE|SG,971.246862695006,99999.0,0.009712565752607587
3,48,CL,Bulwer Island,CL_STORE_I,CL,CL|Bulwer Island|CL_STORE_I|CL,13265.127271669937,30000.0,0.4421709090556646
3,48,CL,Bulwer Island,CL_STORE,CL,CL|Bulwer Island|CL_STORE|CL,45307.49188104941,50000.0,0.9061498376209882
3,48,CL,Gladstone,CL_STORE,CL,CL|Gladstone|CL_STORE|CL,62140.173743190586,120000.0,0.5178347811932549
3,48,CL,Import,CL_STORE,CL,CL|Import|CL_STORE|CL,999999.0,999999.0,1.0
3,48,CL,Port Kembla,CL_STORE_I,CL,CL|Port Kembla|CL_STORE_I|CL,27790.42315889054,86000.0,0.3231444553359365
3,48,CL,Railton,CL_STORE,CL,CL|Railton|CL_STORE|CL,25386.189660318825,115000.0,0.22074947530712022
3,48,FA,Gladstone,FA_EXPSILO_STORE,FA,FA|Gladstone|FA_EXPSILO_STORE|FA,13912.414466192991,14000.0,0.9937438904423566
3,48,FA,Melbourne,FA_STORE,FA,FA|Melbourne|FA_STORE|FA,0.0,15000.0,0.0
3,48,FA,Osborn,FA_STORE,FA,FA|Osborn|FA_STORE|FA,4560.0619002194435,7500.0,0.6080082533625925
3,48,FA,Port Kembla,FA_STORE,FA,FA|Port Kembla|FA_STORE|FA,4034.3852010986293,15000.0,0.2689590134065753
3,48,GBFS,Bulwer Island,GBFS_STORE,GBFS,GBFS|Bulwer Island|GBFS_STORE|GBFS,49606.540508790546,50000.0,0.992130810175811
3,48,GBFS,Import,GBFS_STORE,GBFS,GBFS|Import|GBFS_STORE|GBFS,999999.0,999999.0,1.0
3,48,GBFS,Port Kembla,GBFS_STORE,GBFS,GBFS|Port Kembla|GBFS_STORE|GBFS,24345.67151675299,50000.0,0.4869134303350598
3,48,GP,Albury,GP_STORE,GP,GP|Albury|GP_STORE|GP,1120.0567059965651,99999.0,0.011200679066756319
3,48,GP,Bulwer Island,GP_STORE,GP,GP|Bulwer Island|GP_STORE|GP,8965.01508948059,30000.0,0.2988338363160197
3,48,GP,Clyde,GP_STORE,GP,GP|Clyde|GP_STORE|GP,651.463396845415,3000.0,0.21715446561513832
3,48,GP,Devonport,GP_STORE,GP,GP|Devonport|GP_STORE|GP,24321.380235377528,25000.0,0.9728552094151012
3,48,GP,Gladstone,GP_STORE,GP,GP|Gladstone|GP_STORE|GP,29926.60882423182,30000.0,0.9975536274743939
3,48,GP,Mackay,GP_STORE,GP,GP|Mackay|GP_STORE|GP,31337.80430899267,99999.0,0.3133811769016957
3,48,GP,Melbourne,GP_STORE,GP,GP|Melbourne|GP_STORE|GP,5420.502055949651,35000.0,0.15487148731284717
3,48,GP,Newcastle,GP_STORE,GP,GP|Newcastle|GP_STORE|GP,13219.595760248649,25000.0,0.5287838304099459
3,48,GP,Osborn,GP_STORE,GP,GP|Osborn|GP_STORE|GP,4986.4989690523935,14500.0,0.343896480624303
3,48,GP,Port Kembla,GP_STORE,GP,GP|Port Kembla|GP_STORE|GP,5131.931143615399,30000.0,0.17106437145384665
3,48,GP,Railton,GP_STORE_Q,GP,GP|Railton|GP_STORE_Q|GP,602.0762919716399,1500.0,0.40138419464775993
3,48,GP,Railton,GP_STORE_ST,GP,GP|Railton|GP_STORE_ST|GP,1514.9680094557818,3600.0,0.4208244470710505
3,48,GP,Townsville,GP_STORE,GP,GP|Townsville|GP_STORE|GP,11151.650010317715,30000.0,0.3717216670105905
3,48,GP,Wagga,GP_STORE,GP,GP|Wagga|GP_STORE|GP,851.6935226857544,99999.0,0.008517020397061514
3,48,SG,Bulwer Island,SG_STORE,SG,SG|Bulwer Island|SG_STORE|SG,6965.709027784396,10000.0,0.6965709027784396
3,48,SG,Chullora,SG_STORE,SG,SG|Chullora|SG_STORE|SG,525.6981111915215,99999.0,0.005257033682252038
3,48,SG,Clyde,SG_STORE,SG,SG|Clyde|SG_STORE|SG,353.5652425268834,3000.0,0.11785508084229447
3,48,SG,Melbourne,SG_STORE,SG,SG|Melbourne|SG_STORE|SG,15287.555465784375,25000.0,0.611502218631375
3,48,SG,Newcastle,SG_STORE,SG,SG|Newcastle|SG_STORE|SG,1517.7803616556823,3000.0,0.5059267872185608
3,48,SG,Port Kembla,SG_STORE,SG,SG|Port Kembla|SG_STORE|SG,715.6499792283767,20000.0,0.03578249896141883
3,48,SG,Tennyson,SG_STORE,SG,SG|Tennyson|SG_STORE|SG,1169.246862695006,99999.0,0.011692585552805588
4,72,CL,Bulwer Island,CL_STORE_I,CL,CL|Bulwer Island|CL_STORE_I|CL,13265.127271669937,30000.0,0.4421709090556646
4,72,CL,Bulwer Island,CL_STORE,CL,CL|Bulwer Island|CL_STORE|CL,45307.49188104941,50000.0,0.9061498376209882
4,72,CL,Gladstone,CL_STORE,CL,CL|Gladstone|CL_STORE|CL,67564.1737431906,120000.0,0.5630347811932549
4,72,CL,Import,CL_STORE,CL,CL|Import|CL_STORE|CL,24999.0,999999.0,0.024999024999025
4,72,CL,Port Kembla,CL_STORE_I,CL,CL|Port Kembla|CL_STORE_I|CL,27790.42315889054,86000.0,0.3231444553359365
4,72,CL,Railton,CL_STORE,CL,CL|Railton|CL_STORE|CL,25386.189660318825,115000.0,0.22074947530712022
4,72,FA,Gladstone,FA_EXPSILO_STORE,FA,FA|Gladstone|FA_EXPSILO_STORE|FA,13912.414466192991,14000.0,0.9937438904423566
4,72,FA,Melbourne,FA_STORE,FA,FA|Melbourne|FA_STORE|FA,0.0,15000.0,0.0
4,72,FA,Osborn,FA_STORE,FA,FA|Osborn|FA_STORE|FA,4385.042669450217,7500.0,0.5846723559266955
4,72,FA,Port Kembla,FA_STORE,FA,FA|Port Kembla|FA_STORE|FA,3166.528058241488,15000.0,0.21110187054943252
4,72,GBFS,Bulwer Island,GBFS_STORE,GBFS,GBFS|Bulwer Island|GBFS_STORE|GBFS,49606.540508790546,50000.0,0.992130810175811
4,72,GBFS,Import,GBFS_STORE,GBFS,GBFS|Import|GBFS_STORE|GBFS,999999.0,999999.0,1.0
4,72,GBFS,Port Kembla,GBFS_STORE,GBFS,GBFS|Port Kembla|GBFS_STORE|GBFS,24345.67151675299,50000.0,0.4869134303350598
4,72,GP,Albury,GP_STORE,GP,GP|Albury|GP_STORE|GP,1193.1363763262343,99999.0,0.011931483078093124
4,72,GP,Bulwer Island,GP_STORE,GP,GP|Bulwer Island|GP_STORE|GP,8282.133221348739,30000.0,0.27607110737829127
4,72,GP,Clyde,GP_STORE,GP,GP|Clyde|GP_STORE|GP,544.4194408014587,3000.0,0.18147314693381955
4,72,GP,Devonport,GP_STORE,GP,GP|Devonport|GP_STORE|GP,24996.380235377528,25000.0,0.9998552094151011
4,72,GP,Gladstone,GP_STORE,GP,GP|Gladstone|GP_STORE|GP,29983.2461868692,30000.0,0.9994415395623067
4,72,GP,Mackay,GP_STORE,GP,GP|Mackay|GP_STORE|GP,31330.941671629993,99999.0,0.31331254984179835
4,72,GP,Melbourne,GP_STORE,GP,GP|Melbourne|GP_STORE|GP,3103.460847158446,35000.0,0.08867030991881275
4,72,GP,Newcastle,GP_STORE,GP,GP|Newcastle|GP_STORE|GP,12670.145210798106,25000.0,0.5068058084319242
4,72,GP,Osborn,GP_STORE,GP,GP|Osborn|GP_STORE|GP,4604.540177843605,14500.0,0.3175544950236969
4,72,GP,Port Kembla,GP_STORE,GP,GP|Port Kembla|GP_STORE|GP,4774.343231527489,30000.0,0.15914477438424962
4,72,GP,Railton,GP_STORE_Q,GP,GP|Railton|GP_STORE_Q|GP,1460.144973290322,1500.0,0.973429982193548
4,72,GP,Railton,GP_STORE_ST,GP,GP|Railton|GP_STORE_ST|GP,3559.9680094557816,3600.0,0.988880002626606
4,72,GP,Townsville,GP_STORE,GP,GP|Townsville|GP_STORE|GP,9996.85330702103,30000.0,0.3332284435673677
4,72,GP,Wagga,GP_STORE,GP,GP|Wagga|GP_STORE|GP,950.6935226857544,99999.0,0.009507030297160515
4,72,SG,Bulwer Island,SG_STORE,SG,SG|Bulwer Island|SG_STORE|SG,6741.052434377809,10000.0,0.6741052434377809
4,72,SG,Chullora,SG_STORE,SG,SG|Chullora|SG_STORE|SG,406.75030899371916,99999.0,0.004067543765374845
4,72,SG,Clyde,SG_STORE,SG,SG|Clyde|SG_STORE|SG,127.33447329611437,3000.0,0.04244482443203812
4,72,SG,Melbourne,SG_STORE,SG,SG|Melbourne|SG_STORE|SG,14115.56645479535,25000.0,0.564622658191814
4,72,SG,Newcastle,SG_STORE,SG,SG|Newcastle|SG_STORE|SG,1435.8792627545856,3000.0,0.4786264209181952
4,72,SG,Port Kembla,SG_STORE,SG,SG|Port Kembla|SG_STORE|SG,2875.6499792283767,20000.0,0.14378249896141884
4,72,SG,Tennyson,SG_STORE,SG,SG|Tennyson|SG_STORE|SG,1268.246862695006,99999.0,0.01268259545290459
5,96,CL,Bulwer Island,CL_STORE_I,CL,CL|Bulwer Island|CL_STORE_I|CL,13265.127271669937,30000.0,0.4421709090556646
5,96,CL,Bulwer Island,CL_STORE,CL,CL|Bulwer Island|CL_STORE|CL,45307.49188104941,50000.0,0.9061498376209882
5,96,CL,Gladstone,CL_STORE,CL,CL|Gladstone|CL_STORE|CL,72988.1737431906,120000.0,0.6082347811932549
5,96,CL,Import,CL_STORE,CL,CL|Import|CL_STORE|CL,24999.0,999999.0,0.024999024999025
5,96,CL,Port Kembla,CL_STORE_I,CL,CL|Port Kembla|CL_STORE_I|CL,27790.42315889054,86000.0,0.3231444553359365
5,96,CL,Railton,CL_STORE,CL,CL|Railton|CL_STORE|CL,25386.189660318825,115000.0,0.22074947530712022
5,96,FA,Gladstone,FA_EXPSILO_STORE,FA,FA|Gladstone|FA_EXPSILO_STORE|FA,13912.414466192991,14000.0,0.9937438904423566
5,96,FA,Melbourne,FA_STORE,FA,FA|Melbourne|FA_STORE|FA,0.0,15000.0,0.0
5,96,FA,Osborn,FA_STORE,FA,FA|Osborn|FA_STORE|FA,4210.02343868099,7500.0,0.5613364584907986
5,96,FA,Port Kembla,FA_STORE,FA,FA|Port Kembla|FA_STORE|FA,2298.6709153843467,15000.0,0.15324472769228978
5,96,GBFS,Bulwer Island,GBFS_STORE,GBFS,GBFS|Bulwer Island|GBFS_STORE|GBFS,49606.540508790546,50000.0,0.992130810175811
5,96,GBFS,Import,GBFS_STORE,GBFS,GBFS|Import|GBFS_STORE|GBFS,999999.0,999999.0,1.0
5,96,GBFS,Port Kembla,GBFS_STORE,GBFS,GBFS|Port Kembla|GBFS_STORE|GBFS,24345.67151675299,50000.0,0.4869134303350598
5,96,GP,Albury,GP_STORE,GP,GP|Albury|GP_STORE|GP,1363.2160466559035,99999.0,0.01363229678952693
5,96,GP,Bulwer Island,GP_STORE,GP,GP|Bulwer Island|GP_STORE|GP,7599.251353216868,30000.0,0.25330837844056225
5,96,GP,Clyde,GP_STORE,GP,GP|Clyde|GP_STORE|GP,536.3754847575024,3000.0,0.17879182825250078
5,96,GP,Devonport,GP_STORE,GP,GP|Devonport|GP_STORE|GP,24996.380235377528,25000.0,0.9998552094151011
5,96,GP,Gladstone,GP_STORE,GP,GP|Gladstone|GP_STORE|GP,7501.564868187892,30000.0,0.25005216227292976
5,96,GP,Mackay,GP_STORE,GP,GP|Mackay|GP_STORE|GP,31406.079034267317,99999.0,0.314063930981983
5,96,GP,Melbourne,GP_STORE,GP,GP|Melbourne|GP_STORE|GP,786.4196383672383,35000.0,0.022469132524778238
5,96,GP,Newcastle,GP_STORE,GP,GP|Newcastle|GP_STORE|GP,12120.694661347563,25000.0,0.4848277864539025
5,96,GP,Osborn,GP_STORE,GP,GP|Osborn|GP_STORE|GP,4222.581386634817,14500.0,0.29121250942309085
5,96,GP,Port Kembla,GP_STORE,GP,GP|Port Kembla|GP_STORE|GP,4711.755319439578,30000.0,0.15705851064798593
5,96,GP,Railton,GP_STORE_Q,GP,GP|Railton|GP_STORE_Q|GP,1438.2136546090042,1500.0,0.9588091030726694
5,96,GP,Railton,GP_STORE_ST,GP,GP|Railton|GP_STORE_ST|GP,3559.9680094557816,3600.0,0.988880002626606
5,96,GP,Townsville,GP_STORE,GP,GP|Townsville|GP_STORE|GP,8842.056603724346,30000.0,0.2947352201241449
5,96,GP,Wagga,GP_STORE,GP,GP|Wagga|GP_STORE|GP,1148.6935226857545,99999.0,0.01148705009735852
5,96,SG,Bulwer Island,SG_STORE,SG,SG|Bulwer Island|SG_STORE|SG,6615.395840971221,10000.0,0.6615395840971221
5,96,SG,Chullora,SG_STORE,SG,SG|Chullora|SG_STORE|SG,287.80250679591666,99999.0,0.0028780538484976517
5,96,SG,Clyde,SG_STORE,SG,SG|Clyde|SG_STORE|SG,0.0,3000.0,0.0
5,96,SG,Melbourne,SG_STORE,SG,SG|Melbourne|SG_STORE|SG,13743.577443806324,25000.0,0.5497430977522529
5,96,SG,Newcastle,SG_STORE,SG,SG|Newcastle|SG_STORE|SG,1353.978163853489,3000.0,0.45132605461782965
5,96,SG,Port Kembla,SG_STORE,SG,SG|Port Kembla|SG_STORE|SG,35.64997922837665,20000.0,0.0017824989614188325
5,96,SG,Tennyson,SG_STORE,SG,SG|Tennyson|SG_STORE|SG,1466.246862695006,99999.0,0.014662615253102591
6,120,CL,Bulwer Island,CL_STORE_I,CL,CL|Bulwer Island|CL_STORE_I|CL,13265.127271669937,30000.0,0.4421709090556646
6,120,CL,Bulwer Island,CL_STORE,CL,CL|Bulwer Island|CL_STORE|CL,45307.49188104941,50000.0,0.9061498376209882
6,120,CL,Gladstone,CL_STORE,CL,CL|Gladstone|CL_STORE|CL,78412.1737431906,120000.0,0.6534347811932549
6,120,CL,Import,CL_STORE,CL,CL|Import|CL_STORE|CL,24999.0,999999.0,0.024999024999025
6,120,CL,Port Kembla,CL_STORE_I,CL,CL|Port Kembla|CL_STORE_I|CL,27790.42315889054,86000.0,0.3231444553359365
6,120,CL,Railton,CL_STORE,CL,CL|Railton|CL_STORE|CL,25386.189660318825,115000.0,0.22074947530712022
6,120,FA,Gladstone,FA_EXPSILO_STORE,FA,FA|Gladstone|FA_EXPSILO_STORE|FA,13912.414466192991,14000.0,0.9937438904423566
6,120,FA,Melbourne,FA_STORE,FA,FA|Melbourne|FA_STORE|FA,0.0,15000.0,0.0
6,120,FA,Osborn,FA_STORE,FA,FA|Osborn|FA_STORE|FA,4035.004207911763,7500.0,0.5380005610549017
6,120,FA,Port Kembla,FA_STORE,FA,FA|Port Kembla|FA_STORE|FA,1430.8137725272054,15000.0,0.09538758483514703
6,120,GBFS,Bulwer Island,GBFS_STORE,GBFS,GBFS|Bulwer Island|GBFS_STORE|GBFS,49606.540508790546,50000.0,0.992130810175811
6,120,GBFS,Import,GBFS_STORE,GBFS,GBFS|Import|GBFS_STORE|GBFS,999999.0,999999.0,1.0
6,120,GBFS,Port Kembla,GBFS_STORE,GBFS,GBFS|Port Kembla|GBFS_STORE|GBFS,24345.67151675299,50000.0,0.4869134303350598
6,120,GP,Albury,GP_STORE,GP,GP|Albury|GP_STORE|GP,1436.2957169855727,99999.0,0.014363100800863735
6,120,GP,Bulwer Island,GP_STORE,GP,GP|Bulwer Island|GP_STORE|GP,6916.369485084994,30000.0,0.23054564950283316
6,120,GP,Clyde,GP_STORE,GP,GP|Clyde|GP_STORE|GP,429.33152871354605,3000.0,0.14311050957118202
6,120,GP,Devonport,GP_STORE,GP,GP|Devonport|GP_STORE|GP,24996.380235377528,25000.0,0.9998552094151011
6,120,GP,Gladstone,GP_STORE,GP,GP|Gladstone|GP_STORE|GP,12805.564868187892,30000.0,0.4268521622729297
6,120,GP,Mackay,GP_STORE,GP,GP|Mackay|GP_STORE|GP,31317.21639690464,99999.0,0.31317529572200364
6,120,GP,Melbourne,GP_STORE,GP,GP|Melbourne|GP_STORE|GP,0.0,35000.0,0.0
6,120,GP,Newcastle,GP_STORE,GP,GP|Newcastle|GP_STORE|GP,11571.24411189702,25000.0,0.4628497644758808
6,120,GP,Osborn,GP_STORE,GP,GP|Osborn|GP_STORE|GP,3840.622595426029,14500.0,0.26487052382248477
6,120,GP,Port Kembla,GP_STORE,GP,GP|Port Kembla|GP_STORE|GP,4354.167407351667,30000.0,0.1451389135783889
6,120,GP,Railton,GP_STORE_Q,GP,GP|Railton|GP_STORE_Q|GP,1480.2823359276863,1500.0,0.9868548906184575
6,120,GP,Railton,GP_STORE_ST,GP,GP|Railton|GP_STORE_ST|GP,3559.9680094557816,3600.0,0.988880002626606
6,120,GP,Townsville,GP_STORE,GP,GP|Townsville|GP_STORE|GP,7687.259900427652,30000.0,0.25624199668092174
6,120,GP,Wagga,GP_STORE,GP,GP|Wagga|GP_STORE|GP,1247.6935226857545,99999.0,0.01247705999745752
6,120,SG,Bulwer Island,SG_STORE,SG,SG|Bulwer Island|SG_STORE|SG,6390.739247564634,10000.0,0.6390739247564634
6,120,SG,Chullora,SG_STORE,SG,SG|Chullora|SG_STORE|SG,168.85470459811415,99999.0,0.0016885639316204578
6,120,SG,Clyde,SG_STORE,SG,SG|Clyde|SG_STORE|SG,0.0,3000.0,0.0
6,120,SG,Melbourne,SG_STORE,SG,SG|Melbourne|SG_STORE|SG,16771.588432817298,25000.0,0.6708635373126919
6,120,SG,Newcastle,SG_STORE,SG,SG|Newcastle|SG_STORE|SG,1272.0770649523922,3000.0,0.42402568831746407
6,120,SG,Port Kembla,SG_STORE,SG,SG|Port Kembla|SG_STORE|SG,2195.6499792283767,20000.0,0.10978249896141883
6,120,SG,Tennyson,SG_STORE,SG,SG|Tennyson|SG_STORE|SG,1565.246862695006,99999.0,0.015652625153201594
7,144,CL,Bulwer Island,CL_STORE_I,CL,CL|Bulwer Island|CL_STORE_I|CL,13265.127271669937,30000.0,0.4421709090556646
7,144,CL,Bulwer Island,CL_STORE,CL,CL|Bulwer Island|CL_STORE|CL,45307.49188104941,50000.0,0.9061498376209882
7,144,CL,Gladstone,CL_STORE,CL,CL|Gladstone|CL_STORE|CL,83836.1737431906,120000.0,0.698634781193255
7,144,CL,Import,CL_STORE,CL,CL|Import|CL_STORE|CL,24999.0,999999.0,0.024999024999025
7,144,CL,Port Kembla,CL_STORE_I,CL,CL|Port Kembla|CL_STORE_I|CL,85790.42315889054,86000.0,0.9975630599870993
7,144,CL,Railton,CL_STORE,CL,CL|Railton|CL_STORE|CL,25386.189660318825,115000.0,0.22074947530712022
7,144,FA,Gladstone,FA_EXPSILO_STORE,FA,FA|Gladstone|FA_EXPSILO_STORE|FA,13912.414466192991,14000.0,0.9937438904423566
7,144,FA,Melbourne,FA_STORE,FA,FA|Melbourne|FA_STORE|FA,0.0,15000.0,0.0
7,144,FA,Osborn,FA_STORE,FA,FA|Osborn|FA_STORE|FA,3859.984977142536,7500.0,0.5146646636190048
7,144,FA,Port Kembla,FA_STORE,FA,FA|Port Kembla|FA_STORE|FA,562.9566296700641,15000.0,0.03753044197800427
